LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
HNT,3,27306,13.08,19.62,28216,13.52,20.28,29126,13.96,20.94,30036,14.39,21.59,30946,14.83,22.25,31856,15.26,22.89,32766,15.70,23.55,33676,16.14,24.21,34586,16.57,24.86,35496,17.01,25.52
HNT,4,30655,14.69,22.04,31676,15.18,22.77,32697,15.67,23.51,33719,16.16,24.24,34740,16.65,24.98,35761,17.14,25.71,36783,17.62,26.43,37804,18.11,27.17,38826,18.60,27.90,39847,19.09,28.64
HNT,5,34297,16.43,24.65,35440,16.98,25.47,36584,17.53,26.30,37727,18.08,27.12,38871,18.63,27.95,40014,19.17,28.76,41158,19.72,29.58,42301,20.27,30.41,43444,20.82,31.23,44588,21.36,32.04
HNT,6,38230,18.32,27.48,39503,18.93,28.40,40777,19.54,29.31,42051,20.15,30.23,43325,20.76,31.14,44598,21.37,32.06,45872,21.98,32.97,47146,22.59,33.89,48420,23.20,34.80,49694,23.81,35.72
HNT,7,42483,20.36,30.54,43899,21.03,31.55,45315,21.71,32.57,46731,22.39,33.59,48147,23.07,34.61,49563,23.75,35.63,50979,24.43,36.65,52395,25.11,37.67,53811,25.78,38.67,55227,26.46,39.69
HNT,8,47049,22.54,33.81,48618,23.30,34.95,50186,24.05,36.08,51755,24.80,37.20,53324,25.55,38.33,54893,26.30,39.45,56462,27.05,40.58,58030,27.81,41.13,59599,28.56,41.13,61168,29.31,41.13
HNT,9,51966,24.90,37.35,53698,25.73,38.60,55431,26.56,39.84,57163,27.39,41.09,58895,28.22,41.13,60628,29.05,41.13,62360,29.88,41.13,64092,30.71,41.13,65825,31.54,41.13,67557,32.37,41.13
HNT,10,57227,27.42,41.13,59135,28.33,41.13,61042,29.25,41.13,62950,30.16,41.13,64858,31.08,41.13,66766,31.99,41.13,68673,32.91,41.13,70581,33.82,41.13,72489,34.73,41.13,74396,35.65,41.13
HNT,11,62873,30.13,41.13,64969,31.13,41.13,67065,32.13,41.13,69161,33.14,41.13,71258,34.14,41.13,73354,35.15,41.13,75450,36.15,41.13,77546,37.16,41.13,79642,38.16,41.13,81738,39.17,41.13
HNT,12,75360,36.11,41.13,77872,37.31,41.13,80384,38.52,41.13,82896,39.72,41.13,85408,40.92,41.13,87920,42.13,42.13,90432,43.33,43.33,92944,44.53,44.53,95456,45.74,45.74,97968,46.94,46.94
HNT,13,89612,42.94,42.94,92599,44.37,44.37,95586,45.80,45.80,98573,47.23,47.23,101560,48.66,48.66,104547,50.09,50.09,107534,51.53,51.53,110522,52.96,52.96,113509,54.39,54.39,116496,55.82,55.82
HNT,14,105895,50.74,50.74,109424,52.43,52.43,112954,54.12,54.12,116484,55.81,55.81,120014,57.51,57.51,123544,59.20,59.20,127073,60.89,60.89,130603,62.58,62.58,134133,64.27,64.27,137663,65.96,65.96
HNT,15,124560,59.68,59.68,128712,61.67,61.67,132864,63.66,63.66,137016,65.65,65.65,141168,67.64,67.64,145320,69.63,69.63,149472,71.62,71.62,153623,73.61,73.61,157775,75.60,75.60,161927,77.59,77.59
HOU,1,24747,11.86,17.79,25576,12.25,18.38,26399,12.65,18.98,27217,13.04,19.56,28041,13.44,20.16,28522,13.67,20.51,29335,14.06,21.09,30157,14.45,21.68,30188,14.46,21.69,30962,14.84,22.26
HOU,2,27825,13.33,20.00,28487,13.65,20.48,29408,14.09,21.14,30188,14.46,21.69,30531,14.63,21.95,31429,15.06,22.59,32328,15.49,23.24,33226,15.92,23.88,34125,16.35,24.53,35023,16.78,25.17
HOU,3,30359,14.55,21.83,31371,15.03,22.55,32383,15.52,23.28,33395,16.00,24.00,34407,16.49,24.74,35418,16.97,25.46,36430,17.46,26.19,37442,17.94,26.91,38454,18.43,27.65,39465,18.91,28.37
HOU,4,34082,16.33,24.50,35218,16.87,25.31,36354,17.42,26.13,37489,17.96,26.94,38625,18.51,27.77,39760,19.05,28.58,40896,19.60,29.40,42032,20.14,30.21,43167,20.68,31.02,44303,21.23,31.85
HOU,5,38132,18.27,27.41,39403,18.88,28.32,40675,19.49,29.24,41946,20.10,30.15,43217,20.71,31.07,44489,21.32,31.98,45760,21.93,32.90,47031,22.54,33.81,48302,23.14,34.71,49574,23.75,35.63
HOU,6,42505,20.37,30.56,43921,21.05,31.58,45337,21.72,32.58,46753,22.40,33.60,48169,23.08,34.62,49586,23.76,35.64,51002,24.44,36.66,52418,25.12,37.68,53834,25.79,38.69,55250,26.47,39.71
HOU,7,47234,22.63,33.95,48808,23.39,35.09,50383,24.14,36.21,51957,24.90,37.35,53531,25.65,38.48,55106,26.40,39.60,56680,27.16,40.74,58254,27.91,41.87,59828,28.67,43.01,61403,29.42,44.13
HOU,8,52310,25.06,37.59,54054,25.90,38.85,55798,26.74,40.11,57543,27.57,41.36,59287,28.41,42.62,61031,29.24,43.86,62775,30.08,45.12,64520,30.92,45.74,66264,31.75,45.74,68008,32.59,45.74
HOU,9,57777,27.68,41.52,59703,28.61,42.92,61629,29.53,44.30,63555,30.45,45.68,65481,31.38,45.74,67407,32.30,45.74,69333,33.22,45.74,71259,34.14,45.74,73186,35.07,45.74,75112,35.99,45.74
HOU,10,63626,30.49,45.74,65747,31.50,45.74,67868,32.52,45.74,69990,33.54,45.74,72111,34.55,45.74,74232,35.57,45.74,76353,36.59,45.74,78474,37.60,45.74,80595,38.62,45.74,82716,39.63,45.74
HOU,11,69904,33.49,45.74,72234,34.61,45.74,74565,35.73,45.74,76895,36.84,45.74,79226,37.96,45.74,81556,39.08,45.74,83887,40.20,45.74,86217,41.31,45.74,88548,42.43,45.74,90878,43.54,45.74
HOU,12,83787,40.15,45.74,86580,41.49,45.74,89372,42.82,45.74,92165,44.16,45.74,94958,45.50,45.74,97751,46.84,46.84,100544,48.18,48.18,103337,49.51,49.51,106130,50.85,50.85,108923,52.19,52.19
HOU,13,99632,47.74,47.74,102953,49.33,49.33,106275,50.92,50.92,109596,52.51,52.51,112917,54.10,54.10,116238,55.70,55.70,119559,57.29,57.29,122880,58.88,58.88,126202,60.47,60.47,129523,62.06,62.06
HOU,14,117736,56.41,56.41,121661,58.29,58.29,125585,60.17,60.17,129510,62.06,62.06,133434,63.94,63.94,137359,65.82,65.82,141283,67.70,67.70,145208,69.58,69.58,149132,71.46,71.46,153057,73.34,73.34
HOU,15,138489,66.36,66.36,143105,68.57,68.57,147721,70.78,70.78,152338,72.99,72.99,156954,75.21,75.21,161570,77.42,77.42,164200,78.68,78.68,164200,78.68,78.68,164200,78.68,78.68,164200,78.68,78.68
IND,1,21834,10.46,15.69,22565,10.81,16.22,23291,11.16,16.74,24013,11.51,17.27,24740,11.85,17.78,25164,12.06,18.09,25881,12.40,18.60,26606,12.75,19.13,26634,12.76,19.14,27316,13.09,19.64
IND,2,24549,11.76,17.64,25134,12.04,18.06,25946,12.43,18.65,26634,12.76,19.14,26936,12.91,19.37,27729,13.29,19.94,28522,13.67,20.51,29314,14.05,21.08,30107,14.43,21.65,30900,14.81,22.22
IND,3,26785,12.83,19.25,27678,13.26,19.89,28570,13.69,20.54,29463,14.12,21.18,30356,14.55,21.83,31248,14.97,22.46,32141,15.40,23.10,33034,15.83,23.75,33926,16.26,24.39,34819,16.68,25.02
IND,4,30070,14.41,21.62,31072,14.89,22.34,32074,15.37,23.06,33076,15.85,23.78,34077,16.33,24.50,35079,16.81,25.22,36081,17.29,25.94,37083,17.77,26.66,38085,18.25,27.38,39087,18.73,28.10
IND,5,33643,16.12,24.18,34764,16.66,24.99,35886,17.20,25.80,37008,17.73,26.60,38129,18.27,27.41,39251,18.81,28.22,40372,19.34,29.01,41494,19.88,29.82,42616,20.42,30.63,43737,20.96,31.44
IND,6,37500,17.97,26.96,38750,18.57,27.86,39999,19.17,28.76,41249,19.76,29.64,42498,20.36,30.54,43748,20.96,31.44,44997,21.56,32.34,46247,22.16,33.24,47496,22.76,34.14,48746,23.36,35.04
IND,7,41673,19.97,29.96,43062,20.63,30.95,44451,21.30,31.95,45840,21.96,32.94,47229,22.63,33.95,48618,23.30,34.95,50007,23.96,35.94,51396,24.63,36.95,52785,25.29,37.94,54174,25.96,38.94
IND,8,46151,22.11,33.17,47690,22.85,34.28,49229,23.59,35.39,50768,24.33,36.50,52307,25.06,37.59,53846,25.80,38.70,55385,26.54,39.81,56924,27.28,40.35,58463,28.01,40.35,60001,28.75,40.35
IND,9,50975,24.43,36.65,52674,25.24,37.86,54374,26.05,39.08,56073,26.87,40.31,57772,27.68,40.35,59471,28.50,40.35,61171,29.31,40.35,62870,30.12,40.35,64569,30.94,40.35,66269,31.75,40.35
IND,10,56136,26.90,40.35,58007,27.79,40.35,59878,28.69,40.35,61750,29.59,40.35,63621,30.48,40.35,65492,31.38,40.35,67363,32.28,40.35,69235,33.17,40.35,71106,34.07,40.35,72977,34.97,40.35
IND,11,61674,29.55,40.35,63730,30.54,40.35,65786,31.52,40.35,67842,32.51,40.35,69898,33.49,40.35,71955,34.48,40.35,74011,35.46,40.35,76067,36.45,40.35,78123,37.43,40.35,80179,38.42,40.35
IND,12,73922,35.42,40.35,76386,36.60,40.35,78850,37.78,40.35,81315,38.96,40.35,83779,40.14,40.35,86243,41.32,41.32,88707,42.50,42.50,91171,43.69,43.69,93635,44.87,44.87,96099,46.05,46.05
IND,13,87902,42.12,42.12,90833,43.52,43.52,93763,44.93,44.93,96693,46.33,46.33,99623,47.74,47.74,102553,49.14,49.14,105483,50.54,50.54,108414,51.95,51.95,111344,53.35,53.35,114274,54.76,54.76
IND,14,103875,49.77,49.77,107337,51.43,51.43,110800,53.09,53.09,114262,54.75,54.75,117725,56.41,56.41,121187,58.07,58.07,124650,59.73,59.73,128112,61.39,61.39,131575,63.05,63.05,135037,64.70,64.70
IND,15,122184,58.55,58.55,126257,60.50,60.50,130330,62.45,62.45,134403,64.40,64.40,138475,66.35,66.35,142548,68.30,68.30,146621,70.25,70.25,150693,72.21,72.21,154766,74.16,74.16,158839,76.11,76.11
KC,1,21809,10.45,15.68,22540,10.80,16.20,23265,11.15,16.73,23986,11.49,17.24,24712,11.84,17.76,25136,12.04,18.06,25852,12.39,18.59,26576,12.73,19.10,26604,12.75,19.13,27286,13.07,19.61
KC,2,24521,11.75,17.63,25105,12.03,18.05,25917,12.42,18.63,26604,12.75,19.13,26906,12.89,19.34,27698,13.27,19.91,28490,13.65,20.48,29282,14.03,21.05,30073,14.41,21.62,30865,14.79,22.19
KC,3,26755,12.82,19.23,27647,13.25,19.88,28539,13.67,20.51,29430,14.10,21.15,30322,14.53,21.80,31213,14.96,22.44,32105,15.38,23.07,32997,15.81,23.72,33888,16.24,24.36,34780,16.67,25.01
KC,4,30036,14.39,21.59,31037,14.87,22.31,32038,15.35,23.03,33039,15.83,23.75,34039,16.31,24.47,35040,16.79,25.19,36041,17.27,25.91,37042,17.75,26.63,38042,18.23,27.35,39043,18.71,28.07
KC,5,33605,16.10,24.15,34726,16.64,24.96,35846,17.18,25.77,36966,17.71,26.57,38087,18.25,27.38,39207,18.79,28.19,40327,19.32,28.98,41448,19.86,29.79,42568,20.40,30.60,43688,20.93,31.40
KC,6,37459,17.95,26.93,38707,18.55,27.83,39955,19.14,28.71,41203,19.74,29.61,42451,20.34,30.51,43699,20.94,31.41,44947,21.54,32.31,46195,22.13,33.20,47443,22.73,34.10,48691,23.33,35.00
KC,7,41626,19.95,29.93,43014,20.61,30.92,44401,21.28,31.92,45789,21.94,32.91,47176,22.60,33.90,48563,23.27,34.91,49951,23.93,35.90,51338,24.60,36.90,52726,25.26,37.89,54113,25.93,38.90
KC,8,46100,22.09,33.14,47637,22.83,34.25,49174,23.56,35.34,50711,24.30,36.45,52248,25.03,37.55,53786,25.77,38.66,55323,26.51,39.77,56860,27.24,40.31,58397,27.98,40.31,59934,28.72,40.31
KC,9,50918,24.40,36.60,52615,25.21,37.82,54313,26.02,39.03,56010,26.84,40.26,57708,27.65,40.31,59405,28.46,40.31,61102,29.28,40.31,62800,30.09,40.31,64497,30.90,40.31,66194,31.72,40.31
KC,10,56073,26.87,40.31,57942,27.76,40.31,59811,28.66,40.31,61680,29.55,40.31,63550,30.45,40.31,65419,31.35,40.31,67288,32.24,40.31,69157,33.14,40.31,71026,34.03,40.31,72896,34.93,40.31
KC,11,61605,29.52,40.31,63659,30.50,40.31,65713,31.49,40.31,67766,32.47,40.31,69820,33.45,40.31,71874,34.44,40.31,73928,35.42,40.31,75982,36.41,40.31,78035,37.39,40.31,80089,38.38,40.31
KC,12,73840,35.38,40.31,76301,36.56,40.31,78762,37.74,40.31,81224,38.92,40.31,83685,40.10,40.31,86146,41.28,41.28,88608,42.46,42.46,91069,43.64,43.64,93530,44.82,44.82,95991,45.99,45.99
KC,13,87804,42.07,42.07,90731,43.47,43.47,93658,44.88,44.88,96585,46.28,46.28,99512,47.68,47.68,102439,49.08,49.08,105365,50.49,50.49,108292,51.89,51.89,111219,53.29,53.29,114146,54.69,54.69
KC,14,103759,49.72,49.72,107217,51.37,51.37,110676,53.03,53.03,114134,54.69,54.69,117593,56.35,56.35,121052,58.00,58.00,124510,59.66,59.66,127969,61.32,61.32,131428,62.97,62.97,134886,64.63,64.63
KC,15,122048,58.48,58.48,126116,60.43,60.43,130184,62.38,62.38,134252,64.33,64.33,138320,66.28,66.28,142389,68.23,68.23,146457,70.18,70.18,150525,72.13,72.13,154593,74.07,74.07,158661,76.02,76.02
LA,1,24528,11.75,17.63,25349,12.15,18.23,26165,12.54,18.81,26976,12.93,19.40,27792,13.32,19.98,28268,13.54,20.31,29074,13.93,20.90,29889,14.32,21.48,29920,14.34,21.51,30687,14.70,22.05
LA,2,27578,13.21,19.82,28234,13.53,20.30,29147,13.97,20.96,29920,14.34,21.51,30260,14.50,21.75,31150,14.93,22.40,32041,15.35,23.03,32931,15.78,23.67,33822,16.21,24.32,34712,16.63,24.95
LA,3,30090,14.42,21.63,31093,14.90,22.35,32095,15.38,23.07,33098,15.86,23.79,34101,16.34,24.51,35104,16.82,25.23,36107,17.30,25.95,37109,17.78,26.67,38112,18.26,27.39,39115,18.74,28.11
LA,4,33780,16.19,24.29,34905,16.72,25.08,36031,17.26,25.89,37156,17.80,26.70,38282,18.34,27.51,39407,18.88,28.32,40533,19.42,29.13,41658,19.96,29.94,42784,20.50,30.75,43909,21.04,31.56
LA,5,37793,18.11,27.17,39053,18.71,28.07,40313,19.32,28.98,41573,19.92,29.88,42833,20.52,30.78,44093,21.13,31.70,45353,21.73,32.60,46613,22.33,33.50,47873,22.94,34.41,49133,23.54,35.31
LA,6,42127,20.19,30.29,43531,20.86,31.29,44934,21.53,32.30,46338,22.20,33.30,47742,22.88,34.32,49145,23.55,35.33,50549,24.22,36.33,51952,24.89,37.34,53356,25.57,38.36,54760,26.24,39.36
LA,7,46815,22.43,33.65,48375,23.18,34.77,49935,23.93,35.90,51496,24.67,37.01,53056,25.42,38.13,54616,26.17,39.26,56176,26.92,40.38,57737,27.67,41.51,59297,28.41,42.62,60857,29.16,43.74
LA,8,51845,24.84,37.26,53574,25.67,38.51,55303,26.50,39.75,57032,27.33,41.00,58760,28.16,42.24,60489,28.98,43.47,62218,29.81,44.72,63947,30.64,45.33,65675,31.47,45.33,67404,32.30,45.33
LA,9,57264,27.44,41.16,59173,28.35,42.53,61082,29.27,43.91,62991,30.18,45.27,64900,31.10,45.33,66809,32.01,45.33,68718,32.93,45.33,70627,33.84,45.33,72536,34.76,45.33,74444,35.67,45.33
LA,10,63061,30.22,45.33,65164,31.22,45.33,67266,32.23,45.33,69368,33.24,45.33,71470,34.25,45.33,73572,35.25,45.33,75674,36.26,45.33,77777,37.27,45.33,79879,38.27,45.33,81981,39.28,45.33
LA,11,69283,33.20,45.33,71593,34.30,45.33,73903,35.41,45.33,76212,36.52,45.33,78522,37.62,45.33,80832,38.73,45.33,83142,39.84,45.33,85452,40.94,45.33,87761,42.05,45.33,90071,43.16,45.33
LA,12,83043,39.79,45.33,85811,41.12,45.33,88579,42.44,45.33,91347,43.77,45.33,94115,45.10,45.33,96883,46.42,46.42,99651,47.75,47.75,102419,49.07,49.07,105187,50.40,50.40,107955,51.73,51.73
LA,13,98747,47.32,47.32,102039,48.89,48.89,105331,50.47,50.47,108622,52.05,52.05,111914,53.62,53.62,115206,55.20,55.20,118497,56.78,56.78,121789,58.36,58.36,125081,59.93,59.93,128373,61.51,61.51
LA,14,116690,55.91,55.91,120580,57.78,57.78,124470,59.64,59.64,128359,61.50,61.50,132249,63.37,63.37,136139,65.23,65.23,140028,67.10,67.10,143918,68.96,68.96,147808,70.82,70.82,151698,72.69,72.69
LA,15,137259,65.77,65.77,141834,67.96,67.96,146409,70.15,70.15,150985,72.35,72.35,155560,74.54,74.54,160135,76.73,76.73,164200,78.68,78.68,164200,78.68,78.68,164200,78.68,78.68,164200,78.68,78.68
LR,1,22054,10.57,15.86,22792,10.92,16.38,23526,11.27,16.91,24255,11.62,17.43,24989,11.97,17.96,25417,12.18,18.27,26141,12.53,18.80,26874,12.88,19.32,26902,12.89,19.34,27591,13.22,19.83
LR,2,24796,11.88,17.82,25387,12.16,18.24,26207,12.56,18.84,26902,12.89,19.34,27207,13.04,19.56,28008,13.42,20.13,28809,13.80,20.70,29609,14.19,21.29,30410,14.57,21.86,31211,14.95,22.43
LR,3,27055,12.96,19.44,27956,13.40,20.10,28858,13.83,20.75,29760,14.26,21.39,30661,14.69,22.04,31563,15.12,22.68,32465,15.56,23.34,33366,15.99,23.99,34268,16.42,24.63,35170,16.85,25.28
LR,4,30373,14.55,21.83,31385,15.04,22.56,32397,15.52,23.28,33409,16.01,24.02,34421,16.49,24.74,35432,16.98,25.47,36444,17.46,26.19,37456,17.95,26.93,38468,18.43,27.65,39480,18.92,28.38
LR,5,33981,16.28,24.42,35114,16.83,25.25,36247,17.37,26.06,37380,17.91,26.87,38513,18.45,27.68,39646,19.00,28.50,40779,19.54,29.31,41912,20.08,30.12,43045,20.63,30.95,44178,21.17,31.76
LR,6,37878,18.15,27.23,39140,18.75,28.13,40402,19.36,29.04,41664,19.96,29.94,42926,20.57,30.86,44188,21.17,31.76,45450,21.78,32.67,46712,22.38,33.57,47974,22.99,34.49,49236,23.59,35.39
LR,7,42093,20.17,30.26,43496,20.84,31.26,44898,21.51,32.27,46301,22.19,33.29,47704,22.86,34.29,49107,23.53,35.30,50510,24.20,36.30,51913,24.87,37.31,53316,25.55,38.33,54719,26.22,39.33
LR,8,46616,22.34,33.51,48170,23.08,34.62,49725,23.83,35.75,51279,24.57,36.86,52834,25.32,37.98,54388,26.06,39.09,55942,26.80,40.20,57497,27.55,40.76,59051,28.29,40.76,60605,29.04,40.76
LR,9,51488,24.67,37.01,53205,25.49,38.24,54921,26.32,39.48,56637,27.14,40.71,58354,27.96,40.76,60070,28.78,40.76,61786,29.61,40.76,63503,30.43,40.76,65219,31.25,40.76,66936,32.07,40.76
LR,10,56701,27.17,40.76,58591,28.07,40.76,60481,28.98,40.76,62371,29.89,40.76,64261,30.79,40.76,66151,31.70,40.76,68042,32.60,40.76,69932,33.51,40.76,71822,34.41,40.76,73712,35.32,40.76
LR,11,62295,29.85,40.76,64372,30.84,40.76,66448,31.84,40.76,68525,32.83,40.76,70602,33.83,40.76,72679,34.82,40.76,74756,35.82,40.76,76832,36.81,40.76,78909,37.81,40.76,80986,38.80,40.76
LR,12,74666,35.78,40.76,77155,36.97,40.76,79644,38.16,40.76,82133,39.35,40.76,84622,40.55,40.76,87111,41.74,41.74,89600,42.93,42.93,92089,44.13,44.13,94577,45.32,45.32,97066,46.51,46.51
LR,13,88787,42.54,42.54,91747,43.96,43.96,94707,45.38,45.38,97666,46.80,46.80,100626,48.22,48.22,103586,49.63,49.63,106545,51.05,51.05,109505,52.47,52.47,112465,53.89,53.89,115424,55.31,55.31
LR,14,104920,50.27,50.27,108418,51.95,51.95,111915,53.62,53.62,115412,55.30,55.30,118910,56.98,56.98,122407,58.65,58.65,125904,60.33,60.33,129402,62.00,62.00,132899,63.68,63.68,136396,65.36,65.36
LR,15,123414,59.13,59.13,127528,61.11,61.11,131642,63.08,63.08,135755,65.05,65.05,139869,67.02,67.02,143983,68.99,68.99,148097,70.96,70.96,152210,72.93,72.93,156324,74.90,74.90,160438,76.87,76.87
LV,1,21883,10.49,15.74,22615,10.84,16.26,23343,11.18,16.77,24067,11.53,17.30,24795,11.88,17.82,25220,12.08,18.12,25939,12.43,18.65,26666,12.78,19.17,26694,12.79,19.19,27377,13.12,19.68
LV,2,24604,11.79,17.69,25190,12.07,18.11,26004,12.46,18.69,26694,12.79,19.19,26997,12.94,19.41,27791,13.32,19.98,28585,13.70,20.55,29380,14.08,21.12,30174,14.46,21.69,30969,14.84,22.26
LV,3,26845,12.86,19.29,27740,13.29,19.94,28634,13.72,20.58,29529,14.15,21.23,30424,14.58,21.87,31318,15.01,22.52,32213,15.44,23.16,33108,15.86,23.79,34002,16.29,24.44,34897,16.72,25.08
LV,4,30137,14.44,21.66,31141,14.92,22.38,32145,15.40,23.10,33150,15.88,23.82,34154,16.37,24.56,35158,16.85,25.28,36162,17.33,26.00,37166,17.81,26.72,38170,18.29,27.44,39174,18.77,28.16
LV,5,33718,16.16,24.24,34842,16.69,25.04,35966,17.23,25.85,37090,17.77,26.66,38215,18.31,27.47,39339,18.85,28.28,40463,19.39,29.09,41587,19.93,29.90,42711,20.47,30.71,43835,21.00,31.50
LV,6,37584,18.01,27.02,38837,18.61,27.92,40089,19.21,28.82,41341,19.81,29.72,42593,20.41,30.62,43846,21.01,31.52,45098,21.61,32.42,46350,22.21,33.32,47602,22.81,34.22,48855,23.41,35.12
LV,7,41766,20.01,30.02,43158,20.68,31.02,44550,21.35,32.03,45942,22.01,33.02,47335,22.68,34.02,48727,23.35,35.03,50119,24.01,36.02,51511,24.68,37.02,52903,25.35,38.03,54295,26.02,39.03
LV,8,46255,22.16,33.24,47797,22.90,34.35,49339,23.64,35.46,50882,24.38,36.57,52424,25.12,37.68,53966,25.86,38.79,55509,26.60,39.90,57051,27.34,40.44,58593,28.08,40.44,60136,28.81,40.44
LV,9,51089,24.48,36.72,52792,25.30,37.95,54495,26.11,39.17,56198,26.93,40.40,57901,27.74,40.44,59604,28.56,40.44,61308,29.38,40.44,63011,30.19,40.44,64714,31.01,40.44,66417,31.82,40.44
LV,10,56261,26.96,40.44,58137,27.86,40.44,60012,28.76,40.44,61888,29.65,40.44,63763,30.55,40.44,65639,31.45,40.44,67514,32.35,40.44,69390,33.25,40.44,71265,34.15,40.44,73141,35.05,40.44
LV,11,61812,29.62,40.44,63873,30.61,40.44,65933,31.59,40.44,67994,32.58,40.44,70055,33.57,40.44,72115,34.55,40.44,74176,35.54,40.44,76237,36.53,40.44,78298,37.52,40.44,80358,38.50,40.44
LV,12,74088,35.50,40.44,76557,36.68,40.44,79027,37.87,40.44,81496,39.05,40.44,83966,40.23,40.44,86436,41.42,41.42,88905,42.60,42.60,91375,43.78,43.78,93844,44.97,44.97,96314,46.15,46.15
LV,13,88099,42.21,42.21,91036,43.62,43.62,93972,45.03,45.03,96909,46.43,46.43,99846,47.84,47.84,102783,49.25,49.25,105719,50.66,50.66,108656,52.06,52.06,111593,53.47,53.47,114529,54.88,54.88
LV,14,104107,49.88,49.88,107577,51.55,51.55,111048,53.21,53.21,114518,54.87,54.87,117988,56.53,56.53,121458,58.20,58.20,124929,59.86,59.86,128399,61.52,61.52,131869,63.19,63.19,135339,64.85,64.85
LV,15,122458,58.68,58.68,126540,60.63,60.63,130621,62.59,62.59,134703,64.54,64.54,138785,66.50,66.50,142867,68.46,68.46,146949,70.41,70.41,151030,72.37,72.37,155112,74.32,74.32,159194,76.28,76.28
MFL,1,23038,11.04,16.56,23809,11.41,17.12,24576,11.78,17.67,25337,12.14,18.21,26104,12.51,18.77,26552,12.72,19.08,27308,13.08,19.62,28074,13.45,20.18,28103,13.47,20.21,28823,13.81,20.72
MFL,2,25903,12.41,18.62,26520,12.71,19.07,27377,13.12,19.68,28103,13.47,20.21,28422,13.62,20.43,29258,14.02,21.03,30095,14.42,21.63,30931,14.82,22.23,31767,15.22,22.83,32604,15.62,23.43
MFL,3,28262,13.54,20.31,29204,13.99,20.99,30146,14.44,21.66,31088,14.90,22.35,32030,15.35,23.03,32972,15.80,23.70,33914,16.25,24.38,34856,16.70,25.05,35797,17.15,25.73,36739,17.60,26.40
MFL,4,31728,15.20,22.80,32785,15.71,23.57,33843,16.22,24.33,34900,16.72,25.08,35957,17.23,25.85,37014,17.74,26.61,38071,18.24,27.36,39128,18.75,28.13,40185,19.25,28.88,41243,19.76,29.64
MFL,5,35498,17.01,25.52,36682,17.58,26.37,37865,18.14,27.21,39049,18.71,28.07,40232,19.28,28.92,41416,19.84,29.76,42599,20.41,30.62,43782,20.98,31.47,44966,21.55,32.33,46149,22.11,33.17
MFL,6,39569,18.96,28.44,40887,19.59,29.39,42205,20.22,30.33,43524,20.85,31.28,44842,21.49,32.24,46160,22.12,33.18,47479,22.75,34.13,48797,23.38,35.07,50116,24.01,36.02,51434,24.64,36.96
MFL,7,43971,21.07,31.61,45437,21.77,32.66,46902,22.47,33.71,48368,23.18,34.77,49834,23.88,35.82,51299,24.58,36.87,52765,25.28,37.92,54230,25.98,38.97,55696,26.69,40.04,57161,27.39,41.09
MFL,8,48697,23.33,35.00,50320,24.11,36.17,51944,24.89,37.34,53568,25.67,38.51,55192,26.45,39.68,56815,27.22,40.83,58439,28.00,42.00,60063,28.78,42.57,61687,29.56,42.57,63310,30.34,42.57
MFL,9,53786,25.77,38.66,55579,26.63,39.95,57372,27.49,41.24,59165,28.35,42.53,60958,29.21,42.57,62751,30.07,42.57,64544,30.93,42.57,66337,31.79,42.57,68130,32.64,42.57,69923,33.50,42.57
MFL,10,59231,28.38,42.57,61206,29.33,42.57,63180,30.27,42.57,65155,31.22,42.57,67129,32.17,42.57,69104,33.11,42.57,71078,34.06,42.57,73053,35.00,42.57,75027,35.95,42.57,77002,36.90,42.57
MFL,11,65075,31.18,42.57,67245,32.22,42.57,69414,33.26,42.57,71584,34.30,42.57,73753,35.34,42.57,75923,36.38,42.57,78092,37.42,42.57,80262,38.46,42.57,82431,39.50,42.57,84601,40.54,42.57
MFL,12,77999,37.37,42.57,80599,38.62,42.57,83199,39.87,42.57,85799,41.11,42.57,88399,42.36,42.57,90999,43.60,43.60,93599,44.85,44.85,96199,46.09,46.09,98799,47.34,47.34,101399,48.59,48.59
MFL,13,92750,44.44,44.44,95842,45.92,45.92,98934,47.40,47.40,102025,48.89,48.89,105117,50.37,50.37,108209,51.85,51.85,111301,53.33,53.33,114392,54.81,54.81,117484,56.29,56.29,120576,57.77,57.77
MFL,14,109603,52.52,52.52,113257,54.27,54.27,116910,56.02,56.02,120564,57.77,57.77,124217,59.52,59.52,127871,61.27,61.27,131524,63.02,63.02,135177,64.77,64.77,138831,66.52,66.52,142484,68.27,68.27
MFL,15,128923,61.77,61.77,133220,63.83,63.83,137517,65.89,65.89,141815,67.95,67.95,146112,70.01,70.01,150409,72.07,72.07,154707,74.13,74.13,159004,76.19,76.19,163301,78.25,78.25,164200,78.68,78.68
MIL,1,22568,10.81,16.22,23324,11.18,16.77,24075,11.54,17.31,24821,11.89,17.84,25572,12.25,18.38,26010,12.46,18.69,26752,12.82,19.23,27501,13.18,19.77,27530,13.19,19.79,28235,13.53,20.30
