LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
GS,11,55756,26.72,36.48,57615,27.61,36.48,59474,28.50,36.48,61333,29.39,36.48,63192,30.28,36.48,65051,31.17,36.48,66910,32.06,36.48,68769,32.95,36.48,70628,33.84,36.48,72487,34.73,36.48
GS,12,66829,32.02,36.48,69057,33.09,36.48,71285,34.16,36.48,73513,35.22,36.48,75741,36.29,36.48,77969,37.36,37.36,80197,38.43,38.43,82425,39.49,39.49,84653,40.56,40.56,86881,41.63,41.63
GS,13,79468,38.08,38.08,82117,39.35,39.35,84766,40.62,40.62,87415,41.89,41.89,90064,43.15,43.15,92713,44.42,44.42,95362,45.69,45.69,98011,46.96,46.96,100660,48.23,48.23,103309,49.50,49.50
GS,14,93907,45.00,45.00,97037,46.50,46.50,100167,48.00,48.00,103297,49.50,49.50,106427,51.00,51.00,109557,52.49,52.49,112687,53.99,53.99,115817,55.49,55.49,118947,56.99,56.99,122077,58.49,58.49
GS,15,110460,52.93,52.93,114142,54.69,54.69,117824,56.46,56.46,121506,58.22,58.22,125188,59.98,59.98,128870,61.75,61.75,132552,63.51,63.51,136234,65.28,65.28,139916,67.04,67.04,143598,68.81,68.81
HAR,1,25559,12.25,18.38,26416,12.66,18.99,27265,13.06,19.59,28111,13.47,20.21,28960,13.88,20.82,29458,14.11,21.17,30298,14.52,21.78,31145,14.92,22.38,31179,14.94,22.41,31971,15.32,22.98
HAR,2,28739,13.77,20.66,29423,14.10,21.15,30374,14.55,21.83,31179,14.94,22.41,31530,15.11,22.67,32457,15.55,23.33,33384,16.00,24.00,34311,16.44,24.66,35238,16.88,25.32,36165,17.33,26.00
HAR,3,31357,15.02,22.53,32402,15.53,23.30,33447,16.03,24.05,34492,16.53,24.80,35537,17.03,25.55,36582,17.53,26.30,37627,18.03,27.05,38672,18.53,27.80,39717,19.03,28.55,40762,19.53,29.30
HAR,4,35201,16.87,25.31,36374,17.43,26.15,37547,17.99,26.99,38720,18.55,27.83,39893,19.11,28.67,41066,19.68,29.52,42240,20.24,30.36,43413,20.80,31.20,44586,21.36,32.04,45759,21.93,32.90
HAR,5,39383,18.87,28.31,40696,19.50,29.25,42009,20.13,30.20,43322,20.76,31.14,44635,21.39,32.09,45948,22.02,33.03,47261,22.65,33.98,48574,23.27,34.91,49887,23.90,35.85,51200,24.53,36.80
HAR,6,43901,21.04,31.56,45364,21.74,32.61,46827,22.44,33.66,48291,23.14,34.71,49754,23.84,35.76,51217,24.54,36.81,52680,25.24,37.86,54144,25.94,38.91,55607,26.64,39.96,57070,27.35,41.03
HAR,7,48784,23.38,35.07,50410,24.15,36.23,52037,24.93,37.40,53663,25.71,38.57,55290,26.49,39.74,56916,27.27,40.91,58542,28.05,42.08,60169,28.83,43.25,61795,29.61,44.42,63422,30.39,45.59
HAR,8,54027,25.89,38.84,55828,26.75,40.13,57630,27.61,41.42,59431,28.48,42.72,61232,29.34,44.01,63033,30.20,45.30,64834,31.07,46.61,66636,31.93,47.24,68437,32.79,47.24,70238,33.66,47.24
HAR,9,59673,28.59,42.89,61662,29.55,44.33,63651,30.50,45.75,65640,31.45,47.18,67629,32.40,47.24,69618,33.36,47.24,71607,34.31,47.24,73596,35.26,47.24,75585,36.22,47.24,77574,37.17,47.24
HAR,10,65714,31.49,47.24,67905,32.54,47.24,70096,33.59,47.24,72286,34.64,47.24,74477,35.69,47.24,76668,36.74,47.24,78859,37.79,47.24,81050,38.84,47.24,83241,39.89,47.24,85432,40.94,47.24
HAR,11,72198,34.59,47.24,74606,35.75,47.24,77013,36.90,47.24,79420,38.05,47.24,81827,39.21,47.24,84235,40.36,47.24,86642,41.52,47.24,89049,42.67,47.24,91456,43.82,47.24,93863,44.98,47.24
HAR,12,86537,41.46,47.24,89422,42.85,47.24,92307,44.23,47.24,95192,45.61,47.24,98077,46.99,47.24,100962,48.38,48.38,103847,49.76,49.76,106732,51.14,51.14,109617,52.52,52.52,112502,53.91,53.91
HAR,13,102903,49.31,49.31,106333,50.95,50.95,109763,52.59,52.59,113194,54.24,54.24,116624,55.88,55.88,120054,57.52,57.52,123484,59.17,59.17,126914,60.81,60.81,130345,62.46,62.46,133775,64.10,64.10
HAR,14,121600,58.27,58.27,125653,60.21,60.21,129706,62.15,62.15,133759,64.09,64.09,137812,66.03,66.03,141865,67.98,67.98,145918,69.92,69.92,149971,71.86,71.86,154024,73.80,73.80,158078,75.74,75.74
HAR,15,143035,68.54,68.54,147802,70.82,70.82,152570,73.10,73.10,157338,75.39,75.39,162106,77.67,77.67,166874,79.96,79.96,171642,82.24,82.24,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65
HB,1,23133,11.08,16.62,23909,11.46,17.19,24678,11.82,17.73,25443,12.19,18.29,26212,12.56,18.84,26662,12.78,19.17,27422,13.14,19.71,28189,13.51,20.27,28219,13.52,20.28,28937,13.87,20.81
HB,2,26011,12.46,18.69,26630,12.76,19.14,27492,13.17,19.76,28219,13.52,20.28,28537,13.67,20.51,29376,14.08,21.12,30215,14.48,21.72,31054,14.88,22.32,31894,15.28,22.92,32733,15.68,23.52
HB,3,28381,13.60,20.40,29327,14.05,21.08,30273,14.51,21.77,31219,14.96,22.44,32164,15.41,23.12,33110,15.86,23.79,34056,16.32,24.48,35002,16.77,25.16,35948,17.22,25.83,36893,17.68,26.52
HB,4,31860,15.27,22.91,32921,15.77,23.66,33983,16.28,24.42,35045,16.79,25.19,36107,17.30,25.95,37169,17.81,26.72,38231,18.32,27.48,39292,18.83,28.25,40354,19.34,29.01,41416,19.84,29.76
HB,5,35645,17.08,25.62,36834,17.65,26.48,38022,18.22,27.33,39210,18.79,28.19,40399,19.36,29.04,41587,19.93,29.90,42776,20.50,30.75,43964,21.07,31.61,45152,21.63,32.45,46341,22.20,33.30
HB,6,39734,19.04,28.56,41059,19.67,29.51,42383,20.31,30.47,43707,20.94,31.41,45032,21.58,32.37,46356,22.21,33.32,47680,22.85,34.28,49005,23.48,35.22,50329,24.12,36.18,51654,24.75,37.13
HB,7,44154,21.16,31.74,45626,21.86,32.79,47098,22.57,33.86,48570,23.27,34.91,50042,23.98,35.97,51514,24.68,37.02,52986,25.39,38.09,54458,26.09,39.14,55930,26.80,40.20,57402,27.50,41.25
HB,8,48899,23.43,35.15,50530,24.21,36.32,52160,24.99,37.49,53790,25.77,38.66,55420,26.55,39.83,57051,27.34,41.01,58681,28.12,42.18,60311,28.90,42.75,61941,29.68,42.75,63572,30.46,42.75
HB,9,54009,25.88,38.82,55809,26.74,40.11,57610,27.60,41.40,59410,28.47,42.71,61210,29.33,42.75,63010,30.19,42.75,64810,31.05,42.75,66611,31.92,42.75,68411,32.78,42.75,70211,33.64,42.75
HB,10,59477,28.50,42.75,61460,29.45,42.75,63443,30.40,42.75,65426,31.35,42.75,67409,32.30,42.75,69392,33.25,42.75,71375,34.20,42.75,73358,35.15,42.75,75341,36.10,42.75,77324,37.05,42.75
HB,11,65346,31.31,42.75,67525,32.36,42.75,69704,33.40,42.75,71882,34.44,42.75,74061,35.49,42.75,76240,36.53,42.75,78419,37.57,42.75,80597,38.62,42.75,82776,39.66,42.75,84955,40.71,42.75
HB,12,78324,37.53,42.75,80935,38.78,42.75,83546,40.03,42.75,86157,41.28,42.75,88768,42.53,42.75,91380,43.79,43.79,93991,45.04,45.04,96602,46.29,46.29,99213,47.54,47.54,101825,48.79,48.79
HB,13,93136,44.63,44.63,96241,46.11,46.11,99346,47.60,47.60,102450,49.09,49.09,105555,50.58,50.58,108660,52.07,52.07,111764,53.55,53.55,114869,55.04,55.04,117974,56.53,56.53,121078,58.02,58.02
HB,14,110059,52.74,52.74,113727,54.49,54.49,117396,56.25,56.25,121064,58.01,58.01,124732,59.77,59.77,128401,61.52,61.52,132069,63.28,63.28,135738,65.04,65.04,139406,66.80,66.80,143074,68.55,68.55
HB,15,129459,62.03,62.03,133774,64.10,64.10,138090,66.17,66.17,142405,68.23,68.23,146720,70.30,70.30,151036,72.37,72.37,155351,74.44,74.44,159666,76.51,76.51,163982,78.57,78.57,168297,80.64,80.64
HI,1,23599,11.31,16.97,24390,11.69,17.54,25175,12.06,18.09,25955,12.44,18.66,26740,12.81,19.22,27199,13.03,19.55,27975,13.40,20.10,28757,13.78,20.67,28788,13.79,20.69,29519,14.14,21.21
HI,2,26535,12.71,19.07,27166,13.02,19.53,28045,13.44,20.16,28788,13.79,20.69,29112,13.95,20.93,29968,14.36,21.54,30824,14.77,22.16,31680,15.18,22.77,32536,15.59,23.39,33392,16.00,24.00
HI,3,28953,13.87,20.81,29917,14.33,21.50,30882,14.80,22.20,31847,15.26,22.89,32812,15.72,23.58,33777,16.18,24.27,34742,16.65,24.98,35707,17.11,25.67,36671,17.57,26.36,37636,18.03,27.05
HI,4,32501,15.57,23.36,33584,16.09,24.14,34668,16.61,24.92,35751,17.13,25.70,36834,17.65,26.48,37917,18.17,27.26,39000,18.69,28.04,40084,19.21,28.82,41167,19.73,29.60,42250,20.24,30.36
HI,5,36363,17.42,26.13,37575,18.00,27.00,38788,18.59,27.89,40000,19.17,28.76,41212,19.75,29.63,42425,20.33,30.50,43637,20.91,31.37,44849,21.49,32.24,46062,22.07,33.11,47274,22.65,33.98
HI,6,40534,19.42,29.13,41885,20.07,30.11,43236,20.72,31.08,44588,21.36,32.04,45939,22.01,33.02,47290,22.66,33.99,48641,23.31,34.97,49992,23.95,35.93,51343,24.60,36.90,52694,25.25,37.88
HI,7,45043,21.58,32.37,46545,22.30,33.45,48046,23.02,34.53,49548,23.74,35.61,51050,24.46,36.69,52551,25.18,37.77,54053,25.90,38.85,55555,26.62,39.93,57056,27.34,41.01,58558,28.06,42.09
HI,8,49884,23.90,35.85,51547,24.70,37.05,53210,25.50,38.25,54873,26.29,39.44,56536,27.09,40.64,58199,27.89,41.84,59862,28.68,43.02,61526,29.48,43.61,63189,30.28,43.61,64852,31.07,43.61
HI,9,55097,26.40,39.60,56933,27.28,40.92,58770,28.16,42.24,60606,29.04,43.56,62443,29.92,43.61,64279,30.80,43.61,66115,31.68,43.61,67952,32.56,43.61,69788,33.44,43.61,71625,34.32,43.61
HI,10,60674,29.07,43.61,62697,30.04,43.61,64720,31.01,43.61,66743,31.98,43.61,68766,32.95,43.61,70789,33.92,43.61,72812,34.89,43.61,74835,35.86,43.61,76858,36.83,43.61,78881,37.80,43.61
HI,11,66662,31.94,43.61,68884,33.01,43.61,71107,34.07,43.61,73330,35.14,43.61,75552,36.20,43.61,77775,37.27,43.61,79998,38.33,43.61,82220,39.40,43.61,84443,40.46,43.61,86665,41.53,43.61
HI,12,79901,38.29,43.61,82565,39.56,43.61,85228,40.84,43.61,87892,42.11,43.61,90556,43.39,43.61,93220,44.67,44.67,95884,45.94,45.94,98547,47.22,47.22,101211,48.50,48.50,103875,49.77,49.77
HI,13,95012,45.53,45.53,98179,47.04,47.04,101346,48.56,48.56,104513,50.08,50.08,107681,51.60,51.60,110848,53.11,53.11,114015,54.63,54.63,117182,56.15,56.15,120349,57.67,57.67,123516,59.18,59.18
HI,14,112275,53.80,53.80,116017,55.59,55.59,119760,57.38,57.38,123502,59.18,59.18,127244,60.97,60.97,130986,62.76,62.76,134729,64.56,64.56,138471,66.35,66.35,142213,68.14,68.14,145955,69.94,69.94
HI,15,132066,63.28,63.28,136468,65.39,65.39,140870,67.50,67.50,145273,69.61,69.61,149675,71.72,71.72,154077,73.83,73.83,158479,75.94,75.94,162881,78.05,78.05,167284,80.16,80.16,171686,82.26,82.26
HNT,1,23656,11.33,17.00,24449,11.71,17.57,25236,12.09,18.14,26018,12.47,18.71,26804,12.84,19.26,27265,13.06,19.59,28043,13.44,20.16,28826,13.81,20.72,28857,13.83,20.75,29591,14.18,21.27
HNT,2,26600,12.75,19.13,27232,13.05,19.58,28113,13.47,20.21,28857,13.83,20.75,29182,13.98,20.97,30040,14.39,21.59,30899,14.81,22.22,31757,15.22,22.83,32615,15.63,23.45,33473,16.04,24.06
HNT,3,29023,13.91,20.87,29990,14.37,21.56,30957,14.83,22.25,31924,15.30,22.95,32892,15.76,23.64,33859,16.22,24.33,34826,16.69,25.04,35793,17.15,25.73,36760,17.61,26.42,37728,18.08,27.12
HNT,4,32580,15.61,23.42,33666,16.13,24.20,34752,16.65,24.98,35838,17.17,25.76,36923,17.69,26.54,38009,18.21,27.32,39095,18.73,28.10,40181,19.25,28.88,41267,19.77,29.66,42353,20.29,30.44
HNT,5,36451,17.47,26.21,37666,18.05,27.08,38882,18.63,27.95,40097,19.21,28.82,41312,19.79,29.69,42528,20.38,30.57,43743,20.96,31.44,44958,21.54,32.31,46173,22.12,33.18,47389,22.71,34.07
HNT,6,40633,19.47,29.21,41987,20.12,30.18,43341,20.77,31.16,44696,21.42,32.13,46050,22.07,33.11,47404,22.71,34.07,48759,23.36,35.04,50113,24.01,36.02,51467,24.66,36.99,52821,25.31,37.97
HNT,7,45152,21.63,32.45,46658,22.36,33.54,48163,23.08,34.62,49668,23.80,35.70,51174,24.52,36.78,52679,25.24,37.86,54184,25.96,38.94,55690,26.68,40.02,57195,27.41,41.12,58700,28.13,42.20
HNT,8,50005,23.96,35.94,51672,24.76,37.14,53339,25.56,38.34,55006,26.36,39.54,56673,27.16,40.74,58341,27.95,41.93,60008,28.75,43.13,61675,29.55,43.71,63342,30.35,43.71,65009,31.15,43.71
HNT,9,55230,26.46,39.69,57071,27.35,41.03,58912,28.23,42.35,60753,29.11,43.67,62594,29.99,43.71,64435,30.87,43.71,66276,31.76,43.71,68117,32.64,43.71,69958,33.52,43.71,71799,34.40,43.71
HNT,10,60821,29.14,43.71,62849,30.11,43.71,64877,31.09,43.71,66905,32.06,43.71,68933,33.03,43.71,70961,34.00,43.71,72989,34.97,43.71,75017,35.94,43.71,77044,36.92,43.71,79072,37.89,43.71
HNT,11,66824,32.02,43.71,69052,33.09,43.71,71280,34.15,43.71,73508,35.22,43.71,75736,36.29,43.71,77964,37.36,43.71,80192,38.42,43.71,82420,39.49,43.71,84648,40.56,43.71,86876,41.63,43.71
HNT,12,80095,38.38,43.71,82765,39.66,43.71,85435,40.94,43.71,88105,42.22,43.71,90776,43.50,43.71,93446,44.78,44.78,96116,46.05,46.05,98786,47.33,47.33,101457,48.61,48.61,104127,49.89,49.89
HNT,13,95242,45.64,45.64,98417,47.16,47.16,101592,48.68,48.68,104767,50.20,50.20,107942,51.72,51.72,111117,53.24,53.24,114291,54.76,54.76,117466,56.28,56.28,120641,57.81,57.81,123816,59.33,59.33
HNT,14,112548,53.93,53.93,116299,55.73,55.73,120050,57.52,57.52,123801,59.32,59.32,127553,61.12,61.12,131304,62.92,62.92,135055,64.71,64.71,138807,66.51,66.51,142558,68.31,68.31,146309,70.10,70.10
HNT,15,132386,63.43,63.43,136799,65.55,65.55,141212,67.66,67.66,145625,69.78,69.78,150038,71.89,71.89,154451,74.01,74.01,158864,76.12,76.12,163276,78.23,78.23,167689,80.35,80.35,172102,82.46,82.46
HOU,1,26315,12.61,18.92,27197,13.03,19.55,28072,13.45,20.18,28942,13.87,20.81,29817,14.29,21.44,30329,14.53,21.80,31194,14.95,22.43,32066,15.36,23.04,32101,15.38,23.07,32917,15.77,23.66
HOU,2,29589,14.18,21.27,30293,14.52,21.78,31273,14.98,22.47,32101,15.38,23.07,32462,15.55,23.33,33417,16.01,24.02,34371,16.47,24.71,35326,16.93,25.40,36280,17.38,26.07,37235,17.84,26.76
HOU,3,32285,15.47,23.21,33361,15.99,23.99,34437,16.50,24.75,35512,17.02,25.53,36588,17.53,26.30,37664,18.05,27.08,38740,18.56,27.84,39816,19.08,28.62,40892,19.59,29.39,41968,20.11,30.17
HOU,4,36242,17.37,26.06,37450,17.94,26.91,38657,18.52,27.78,39865,19.10,28.65,41073,19.68,29.52,42281,20.26,30.39,43489,20.84,31.26,44697,21.42,32.13,45905,22.00,33.00,47113,22.57,33.86
HOU,5,40548,19.43,29.15,41900,20.08,30.12,43252,20.72,31.08,44604,21.37,32.06,45955,22.02,33.03,47307,22.67,34.01,48659,23.32,34.98,50011,23.96,35.94,51363,24.61,36.92,52715,25.26,37.89
HOU,6,45199,21.66,32.49,46706,22.38,33.57,48213,23.10,34.65,49719,23.82,35.73,51226,24.55,36.83,52732,25.27,37.91,54239,25.99,38.99,55745,26.71,40.07,57252,27.43,41.15,58758,28.15,42.23
HOU,7,50227,24.07,36.11,51901,24.87,37.31,53576,25.67,38.51,55250,26.47,39.71,56925,27.28,40.92,58599,28.08,42.12,60274,28.88,43.32,61948,29.68,44.52,63623,30.49,45.74,65297,31.29,46.94
HOU,8,55625,26.65,39.98,57480,27.54,41.31,59334,28.43,42.65,61189,29.32,43.98,63043,30.21,45.32,64898,31.10,46.65,66752,31.98,47.97,68606,32.87,48.63,70461,33.76,48.63,72315,34.65,48.63
HOU,9,61438,29.44,44.16,63486,30.42,45.63,65533,31.40,47.10,67581,32.38,48.57,69629,33.36,48.63,71677,34.34,48.63,73725,35.33,48.63,75772,36.31,48.63,77820,37.29,48.63,79868,38.27,48.63
HOU,10,67657,32.42,48.63,69913,33.50,48.63,72169,34.58,48.63,74425,35.66,48.63,76680,36.74,48.63,78936,37.82,48.63,81192,38.90,48.63,83448,39.98,48.63,85703,41.07,48.63,87959,42.15,48.63
HOU,11,74334,35.62,48.63,76812,36.80,48.63,79291,37.99,48.63,81769,39.18,48.63,84248,40.37,48.63,86726,41.56,48.63,89204,42.74,48.63,91683,43.93,48.63,94161,45.12,48.63,96640,46.31,48.63
HOU,12,89096,42.69,48.63,92067,44.11,48.63,95037,45.54,48.63,98008,46.96,48.63,100978,48.38,48.63,103948,49.81,49.81,106919,51.23,51.23,109889,52.65,52.65,112859,54.08,54.08,115830,55.50,55.50
HOU,13,105947,50.77,50.77,109478,52.46,52.46,113010,54.15,54.15,116542,55.84,55.84,120073,57.53,57.53,123605,59.23,59.23,127137,60.92,60.92,130668,62.61,62.61,134200,64.30,64.30,137732,66.00,66.00
HOU,14,125197,59.99,59.99,129370,61.99,61.99,133543,63.99,63.99,137716,65.99,65.99,141888,67.99,67.99,146061,69.99,69.99,150234,71.99,71.99,154407,73.99,73.99,158580,75.98,75.98,162753,77.98,77.98
HOU,15,147265,70.56,70.56,152174,72.92,72.92,157083,75.27,75.27,161992,77.62,77.62,166901,79.97,79.97,171809,82.32,82.32,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65,172500,82.65,82.65
IND,1,23078,11.06,16.59,23852,11.43,17.15,24619,11.80,17.70,25382,12.16,18.24,26149,12.53,18.80,26598,12.74,19.11,27357,13.11,19.67,28122,13.47,20.21,28152,13.49,20.24,28868,13.83,20.75
IND,2,25949,12.43,18.65,26567,12.73,19.10,27426,13.14,19.71,28152,13.49,20.24,28469,13.64,20.46,29306,14.04,21.06,30143,14.44,21.66,30980,14.84,22.26,31817,15.25,22.88,32655,15.65,23.48
IND,3,28313,13.57,20.36,29257,14.02,21.03,30200,14.47,21.71,31144,14.92,22.38,32088,15.38,23.07,33031,15.83,23.75,33975,16.28,24.42,34918,16.73,25.10,35862,17.18,25.77,36805,17.64,26.46
IND,4,31784,15.23,22.85,32843,15.74,23.61,33902,16.24,24.36,34961,16.75,25.13,36021,17.26,25.89,37080,17.77,26.66,38139,18.27,27.41,39199,18.78,28.17,40258,19.29,28.94,41317,19.80,29.70
IND,5,35560,17.04,25.56,36746,17.61,26.42,37931,18.17,27.26,39117,18.74,28.11,40302,19.31,28.97,41488,19.88,29.82,42673,20.45,30.68,43859,21.02,31.53,45045,21.58,32.37,46230,22.15,33.23
IND,6,39639,18.99,28.49,40961,19.63,29.45,42282,20.26,30.39,43603,20.89,31.34,44924,21.53,32.30,46245,22.16,33.24,47567,22.79,34.19,48888,23.43,35.15,50209,24.06,36.09,51530,24.69,37.04
IND,7,44048,21.11,31.67,45517,21.81,32.72,46985,22.51,33.77,48454,23.22,34.83,49923,23.92,35.88,51391,24.62,36.93,52860,25.33,38.00,54328,26.03,39.05,55797,26.74,40.11,57265,27.44,41.16
IND,8,48783,23.37,35.06,50409,24.15,36.23,52035,24.93,37.40,53662,25.71,38.57,55288,26.49,39.74,56914,27.27,40.91,58541,28.05,42.08,60167,28.83,42.65,61793,29.61,42.65,63420,30.39,42.65
IND,9,53880,25.82,38.73,55676,26.68,40.02,57472,27.54,41.31,59268,28.40,42.60,61064,29.26,42.65,62860,30.12,42.65,64656,30.98,42.65,66451,31.84,42.65,68247,32.70,42.65,70043,33.56,42.65
IND,10,59335,28.43,42.65,61313,29.38,42.65,63291,30.33,42.65,65269,31.27,42.65,67248,32.22,42.65,69226,33.17,42.65,71204,34.12,42.65,73183,35.07,42.65,75161,36.01,42.65,77139,36.96,42.65
IND,11,65190,31.24,42.65,67363,32.28,42.65,69537,33.32,42.65,71711,34.36,42.65,73884,35.40,42.65,76058,36.44,42.65,78231,37.48,42.65,80405,38.53,42.65,82578,39.57,42.65,84752,40.61,42.65
IND,12,78136,37.44,42.65,80741,38.69,42.65,83346,39.94,42.65,85951,41.18,42.65,88556,42.43,42.65,91161,43.68,43.68,93766,44.93,44.93,96371,46.18,46.18,98976,47.43,47.43,101581,48.67,48.67
IND,13,92914,44.52,44.52,96011,46.00,46.00,99108,47.49,47.49,102206,48.97,48.97,105303,50.46,50.46,108400,51.94,51.94,111497,53.42,53.42,114594,54.91,54.91,117692,56.39,56.39,120789,57.88,57.88
IND,14,109796,52.61,52.61,113456,54.36,54.36,117115,56.12,56.12,120775,57.87,57.87,124434,59.62,59.62,128094,61.38,61.38,131754,63.13,63.13,135413,64.88,64.88,139073,66.64,66.64,142732,68.39,68.39
IND,15,129150,61.88,61.88,133455,63.95,63.95,137760,66.01,66.01,142065,68.07,68.07,146370,70.13,70.13,150675,72.20,72.20,154980,74.26,74.26,159285,76.32,76.32,163590,78.39,78.39,167895,80.45,80.45
KC,1,23119,11.08,16.62,23895,11.45,17.18,24663,11.82,17.73,25428,12.18,18.27,26196,12.55,18.83,26646,12.77,19.16,27406,13.13,19.70,28172,13.50,20.25,28203,13.51,20.27,28919,13.86,20.79
KC,2,25996,12.46,18.69,26614,12.75,19.13,27475,13.16,19.74,28203,13.51,20.27,28520,13.67,20.51,29359,14.07,21.11,30197,14.47,21.71,31036,14.87,22.31,31875,15.27,22.91,32713,15.67,23.51
KC,3,28364,13.59,20.39,29309,14.04,21.06,30255,14.50,21.75,31200,14.95,22.43,32145,15.40,23.10,33090,15.86,23.79,34036,16.31,24.47,34981,16.76,25.14,35926,17.21,25.82,36871,17.67,26.51
KC,4,31841,15.26,22.89,32902,15.77,23.66,33963,16.27,24.41,35024,16.78,25.17,36085,17.29,25.94,37147,17.80,26.70,38208,18.31,27.47,39269,18.82,28.23,40330,19.32,28.98,41391,19.83,29.75
KC,5,35624,17.07,25.61,36812,17.64,26.46,37999,18.21,27.32,39187,18.78,28.17,40375,19.35,29.03,41562,19.91,29.87,42750,20.48,30.72,43938,21.05,31.58,45126,21.62,32.43,46313,22.19,33.29
KC,6,39711,19.03,28.55,41034,19.66,29.49,42358,20.30,30.45,43681,20.93,31.40,45005,21.56,32.34,46328,22.20,33.30,47652,22.83,34.25,48976,23.47,35.21,50299,24.10,36.15,51623,24.74,37.11
KC,7,44128,21.14,31.71,45599,21.85,32.78,47070,22.55,33.83,48541,23.26,34.89,50012,23.96,35.94,51483,24.67,37.01,52954,25.37,38.06,54426,26.08,39.12,55897,26.78,40.17,57368,27.49,41.24
KC,8,48870,23.42,35.13,50499,24.20,36.30,52129,24.98,37.47,53758,25.76,38.64,55387,26.54,39.81,57017,27.32,40.98,58646,28.10,42.15,60275,28.88,42.72,61904,29.66,42.72,63534,30.44,42.72
KC,9,53977,25.86,38.79,55776,26.73,40.10,57575,27.59,41.39,59374,28.45,42.68,61173,29.31,42.72,62973,30.17,42.72,64772,31.04,42.72,66571,31.90,42.72,68370,32.76,42.72,70169,33.62,42.72
KC,10,59441,28.48,42.72,61423,29.43,42.72,63405,30.38,42.72,65387,31.33,42.72,67368,32.28,42.72,69350,33.23,42.72,71332,34.18,42.72,73314,35.13,42.72,75296,36.08,42.72,77278,37.03,42.72
KC,11,65307,31.29,42.72,67484,32.34,42.72,69662,33.38,42.72,71839,34.42,42.72,74017,35.47,42.72,76194,36.51,42.72,78372,37.55,42.72,80549,38.60,42.72,82727,39.64,42.72,84904,40.68,42.72
KC,12,78277,37.51,42.72,80886,38.76,42.72,83496,40.01,42.72,86106,41.26,42.72,88715,42.51,42.72,91325,43.76,43.76,93935,45.01,45.01,96544,46.26,46.26,99154,47.51,47.51,101764,48.76,48.76
KC,13,93081,44.60,44.60,96184,46.09,46.09,99286,47.57,47.57,102389,49.06,49.06,105492,50.55,50.55,108595,52.03,52.03,111698,53.52,53.52,114800,55.01,55.01,117903,56.49,56.49,121006,57.98,57.98
KC,14,109993,52.70,52.70,113659,54.46,54.46,117326,56.22,56.22,120992,57.97,57.97,124658,59.73,59.73,128324,61.49,61.49,131990,63.24,63.24,135656,65.00,65.00,139323,66.76,66.76,142989,68.51,68.51
KC,15,129382,61.99,61.99,133695,64.06,64.06,138007,66.13,66.13,142320,68.19,68.19,146633,70.26,70.26,150945,72.33,72.33,155258,74.39,74.39,159571,76.46,76.46,163884,78.53,78.53,168196,80.59,80.59
LA,1,26135,12.52,18.78,27012,12.94,19.41,27880,13.36,20.04,28745,13.77,20.66,29613,14.19,21.29,30122,14.43,21.65,30981,14.84,22.26,31847,15.26,22.89,31882,15.28,22.92,32692,15.66,23.49
LA,2,29387,14.08,21.12,30086,14.42,21.63,31059,14.88,22.32,31882,15.28,22.92,32241,15.45,23.18,33189,15.90,23.85,34137,16.36,24.54,35085,16.81,25.22,36033,17.27,25.91,36981,17.72,26.58
LA,3,32064,15.36,23.04,33133,15.88,23.82,34202,16.39,24.59,35270,16.90,25.35,36339,17.41,26.12,37407,17.92,26.88,38476,18.44,27.66,39544,18.95,28.43,40613,19.46,29.19,41681,19.97,29.96
LA,4,35994,17.25,25.88,37194,17.82,26.73,38394,18.40,27.60,39593,18.97,28.46,40793,19.55,29.33,41993,20.12,30.18,43192,20.70,31.05,44392,21.27,31.91,45591,21.85,32.78,46791,22.42,33.63
LA,5,40271,19.30,28.95,41614,19.94,29.91,42956,20.58,30.87,44299,21.23,31.85,45642,21.87,32.81,46984,22.51,33.77,48327,23.16,34.74,49670,23.80,35.70,51012,24.44,36.66,52355,25.09,37.64
LA,6,44891,21.51,32.27,46387,22.23,33.35,47883,22.94,34.41,49380,23.66,35.49,50876,24.38,36.57,52372,25.09,37.64,53868,25.81,38.72,55365,26.53,39.80,56861,27.25,40.88,58357,27.96,41.94
LA,7,49884,23.90,35.85,51547,24.70,37.05,53210,25.50,38.25,54873,26.29,39.44,56536,27.09,40.64,58199,27.89,41.84,59863,28.68,43.02,61526,29.48,44.22,63189,30.28,45.42,64852,31.07,46.61
LA,8,55245,26.47,39.71,57087,27.35,41.03,58929,28.24,42.36,60771,29.12,43.68,62613,30.00,45.00,64455,30.88,46.32,66296,31.77,47.66,68138,32.65,48.30,69980,33.53,48.30,71822,34.41,48.30
LA,9,61019,29.24,43.86,63052,30.21,45.32,65086,31.19,46.79,67120,32.16,48.24,69154,33.14,48.30,71188,34.11,48.30,73221,35.08,48.30,75255,36.06,48.30,77289,37.03,48.30,79323,38.01,48.30
