LOCNAME,GRADE,ANNUAL1,HOURLY1,OVERTIME1,ANNUAL2,HOURLY2,OVERTIME2,ANNUAL3,HOURLY3,OVERTIME3,ANNUAL4,HOURLY4,OVERTIME4,ANNUAL5,HOURLY5,OVERTIME5,ANNUAL6,HOURLY6,OVERTIME6,ANNUAL7,HOURLY7,OVERTIME7,ANNUAL8,HOURLY8,OVERTIME8,ANNUAL9,HOURLY9,OVERTIME9,ANNUAL10,HOURLY10,OVERTIME10
DEN,11,63691,30.52,41.67,65814,31.54,41.67,67937,32.55,41.67,70060,33.57,41.67,72183,34.59,41.67,74306,35.60,41.67,76429,36.62,41.67,78552,37.64,41.67,80675,38.66,41.67,82798,39.67,41.67
DEN,12,76341,36.58,41.67,78885,37.80,41.67,81430,39.02,41.67,83975,40.24,41.67,86519,41.46,41.67,89064,42.68,42.68,91609,43.90,43.90,94153,45.11,45.11,96698,46.33,46.33,99243,47.55,47.55
DEN,13,90779,43.50,43.50,93805,44.95,44.95,96832,46.40,46.40,99858,47.85,47.85,102885,49.30,49.30,105912,50.75,50.75,108938,52.20,52.20,111965,53.65,53.65,114991,55.10,55.10,118018,56.55,56.55
DEN,14,107272,51.40,51.40,110848,53.11,53.11,114424,54.83,54.83,118001,56.54,56.54,121577,58.25,58.25,125153,59.97,59.97,128729,61.68,61.68,132305,63.39,63.39,135881,65.11,65.11,139457,66.82,66.82
DEN,15,126183,60.46,60.46,130389,62.48,62.48,134596,64.49,64.49,138803,66.51,66.51,143009,68.52,68.52,147216,70.54,70.54,151423,72.56,72.56,155629,74.57,74.57,159836,76.59,76.59,160300,76.81,76.81
DET,1,22819,10.93,16.40,23581,11.30,16.95,24340,11.66,17.49,25095,12.02,18.03,25854,12.39,18.59,26298,12.60,18.90,27048,12.96,19.44,27805,13.32,19.98,27835,13.34,20.01,28539,13.67,20.51
DET,2,25655,12.29,18.44,26266,12.59,18.89,27115,12.99,19.49,27835,13.34,20.01,28150,13.49,20.24,28979,13.89,20.84,29807,14.28,21.42,30636,14.68,22.02,31464,15.08,22.62,32293,15.47,23.21
DET,3,27992,13.41,20.12,28925,13.86,20.79,29858,14.31,21.47,30791,14.75,22.13,31724,15.20,22.80,32657,15.65,23.48,33590,16.09,24.14,34523,16.54,24.81,35456,16.99,25.49,36389,17.44,26.16
DET,4,31425,15.06,22.59,32472,15.56,23.34,33520,16.06,24.09,34567,16.56,24.84,35614,17.06,25.59,36662,17.57,26.36,37709,18.07,27.11,38757,18.57,27.86,39804,19.07,28.61,40852,19.57,29.36
DET,5,35158,16.85,25.28,36330,17.41,26.12,37502,17.97,26.96,38673,18.53,27.80,39845,19.09,28.64,41017,19.65,29.48,42189,20.22,30.33,43361,20.78,31.17,44533,21.34,32.01,45705,21.90,32.85
DET,6,39191,18.78,28.17,40497,19.40,29.10,41803,20.03,30.05,43110,20.66,30.99,44416,21.28,31.92,45722,21.91,32.87,47028,22.53,33.80,48334,23.16,34.74,49641,23.79,35.69,50947,24.41,36.62
DET,7,43551,20.87,31.31,45003,21.56,32.34,46455,22.26,33.39,47906,22.95,34.43,49358,23.65,35.48,50810,24.35,36.53,52262,25.04,37.56,53713,25.74,38.61,55165,26.43,39.65,56617,27.13,40.70
DET,8,48231,23.11,34.67,49838,23.88,35.82,51446,24.65,36.98,53053,25.42,38.13,54660,26.19,39.29,56267,26.96,40.44,57875,27.73,41.60,59482,28.50,42.17,61089,29.27,42.17,62696,30.04,42.17
DET,9,53272,25.53,38.30,55047,26.38,39.57,56822,27.23,40.85,58597,28.08,42.12,60373,28.93,42.17,62148,29.78,42.17,63923,30.63,42.17,65698,31.48,42.17,67473,32.33,42.17,69249,33.18,42.17
DET,10,58665,28.11,42.17,60620,29.05,42.17,62576,29.98,42.17,64531,30.92,42.17,66487,31.86,42.17,68442,32.79,42.17,70398,33.73,42.17,72354,34.67,42.17,74309,35.61,42.17,76265,36.54,42.17
DET,11,64453,30.88,42.17,66601,31.91,42.17,68750,32.94,42.17,70898,33.97,42.17,73046,35.00,42.17,75195,36.03,42.17,77343,37.06,42.17,79492,38.09,42.17,81640,39.12,42.17,83788,40.15,42.17
DET,12,77254,37.02,42.17,79829,38.25,42.17,82404,39.48,42.17,84979,40.72,42.17,87554,41.95,42.17,90129,43.19,43.19,92704,44.42,44.42,95279,45.65,45.65,97854,46.89,46.89,100429,48.12,48.12
DET,13,91864,44.02,44.02,94927,45.48,45.48,97990,46.95,46.95,101053,48.42,48.42,104115,49.89,49.89,107178,51.36,51.36,110241,52.82,52.82,113304,54.29,54.29,116366,55.76,55.76,119429,57.23,57.23
DET,14,108555,52.01,52.01,112174,53.75,53.75,115793,55.48,55.48,119412,57.22,57.22,123030,58.95,58.95,126649,60.68,60.68,130268,62.42,62.42,133887,64.15,64.15,137506,65.89,65.89,141124,67.62,67.62
DET,15,127692,61.18,61.18,131949,63.22,63.22,136206,65.26,65.26,140463,67.30,67.30,144719,69.34,69.34,148976,71.38,71.38,153233,73.42,73.42,157490,75.46,75.46,160300,76.81,76.81,160300,76.81,76.81
DFW,1,22202,10.64,15.96,22944,10.99,16.49,23683,11.35,17.03,24417,11.70,17.55,25156,12.05,18.08,25588,12.26,18.39,26318,12.61,18.92,27054,12.96,19.44,27083,12.98,19.47,27768,13.31,19.97
DFW,2,24962,11.96,17.94,25556,12.25,18.38,26383,12.64,18.96,27083,12.98,19.47,27390,13.12,19.68,28196,13.51,20.27,29002,13.90,20.85,29809,14.28,21.42,30615,14.67,22.01,31421,15.06,22.59
DFW,3,27236,13.05,19.58,28144,13.49,20.24,29052,13.92,20.88,29960,14.36,21.54,30868,14.79,22.19,31775,15.23,22.85,32683,15.66,23.49,33591,16.10,24.15,34499,16.53,24.80,35407,16.97,25.46
DFW,4,30576,14.65,21.98,31595,15.14,22.71,32614,15.63,23.45,33633,16.12,24.18,34653,16.60,24.90,35672,17.09,25.64,36691,17.58,26.37,37710,18.07,27.11,38729,18.56,27.84,39748,19.05,28.58
DFW,5,34208,16.39,24.59,35349,16.94,25.41,36489,17.48,26.22,37629,18.03,27.05,38769,18.58,27.87,39909,19.12,28.68,41050,19.67,29.51,42190,20.22,30.33,43330,20.76,31.14,44470,21.31,31.97
DFW,6,38132,18.27,27.41,39403,18.88,28.32,40674,19.49,29.24,41945,20.10,30.15,43216,20.71,31.07,44487,21.32,31.98,45758,21.93,32.90,47029,22.53,33.80,48300,23.14,34.71,49571,23.75,35.63
DFW,7,42375,20.30,30.45,43787,20.98,31.47,45200,21.66,32.49,46613,22.33,33.50,48025,23.01,34.52,49438,23.69,35.54,50850,24.37,36.56,52263,25.04,37.56,53675,25.72,38.58,55088,26.40,39.60
DFW,8,46928,22.49,33.74,48492,23.24,34.86,50056,23.98,35.97,51620,24.73,37.10,53184,25.48,38.22,54748,26.23,39.35,56311,26.98,40.47,57875,27.73,41.03,59439,28.48,41.03,61003,29.23,41.03
DFW,9,51833,24.84,37.26,53560,25.66,38.49,55287,26.49,39.74,57015,27.32,40.98,58742,28.15,41.03,60469,28.97,41.03,62196,29.80,41.03,63924,30.63,41.03,65651,31.46,41.03,67378,32.28,41.03
DFW,10,57080,27.35,41.03,58983,28.26,41.03,60886,29.17,41.03,62788,30.09,41.03,64691,31.00,41.03,66594,31.91,41.03,68497,32.82,41.03,70399,33.73,41.03,72302,34.64,41.03,74205,35.56,41.03
DFW,11,62712,30.05,41.03,64802,31.05,41.03,66893,32.05,41.03,68983,33.05,41.03,71073,34.06,41.03,73164,35.06,41.03,75254,36.06,41.03,77345,37.06,41.03,79435,38.06,41.03,81525,39.06,41.03
DFW,12,75167,36.02,41.03,77673,37.22,41.03,80178,38.42,41.03,82684,39.62,41.03,85189,40.82,41.03,87695,42.02,42.02,90200,43.22,43.22,92706,44.42,44.42,95211,45.62,45.62,97717,46.82,46.82
DFW,13,89383,42.83,42.83,92363,44.26,44.26,95343,45.68,45.68,98323,47.11,47.11,101303,48.54,48.54,104283,49.97,49.97,107263,51.40,51.40,110243,52.82,52.82,113223,54.25,54.25,116203,55.68,55.68
DFW,14,105623,50.61,50.61,109144,52.30,52.30,112665,53.98,53.98,116186,55.67,55.67,119707,57.36,57.36,123228,59.05,59.05,126749,60.73,60.73,130271,62.42,62.42,133792,64.11,64.11,137313,65.79,65.79
DFW,15,124243,59.53,59.53,128385,61.52,61.52,132527,63.50,63.50,136669,65.49,65.49,140811,67.47,67.47,144953,69.46,69.46,149095,71.44,71.44,153237,73.42,73.42,157379,75.41,75.41,160300,76.81,76.81
DV,1,20990,10.06,15.09,21691,10.39,15.59,22389,10.73,16.10,23084,11.06,16.59,23782,11.40,17.10,24191,11.59,17.39,24881,11.92,17.88,25576,12.25,18.38,25604,12.27,18.41,26251,12.58,18.87
DV,2,23599,11.31,16.97,24161,11.58,17.37,24942,11.95,17.93,25604,12.27,18.41,25894,12.41,18.62,26656,12.77,19.16,27419,13.14,19.71,28181,13.50,20.25,28943,13.87,20.81,29705,14.23,21.35
DV,3,25749,12.34,18.51,26607,12.75,19.13,27465,13.16,19.74,28324,13.57,20.36,29182,13.98,20.97,30040,14.39,21.59,30898,14.80,22.20,31757,15.22,22.83,32615,15.63,23.45,33473,16.04,24.06
DV,4,28906,13.85,20.78,29870,14.31,21.47,30833,14.77,22.16,31797,15.24,22.86,32760,15.70,23.55,33724,16.16,24.24,34687,16.62,24.93,35651,17.08,25.62,36614,17.54,26.31,37578,18.01,27.02
DV,5,32340,15.50,23.25,33418,16.01,24.02,34496,16.53,24.80,35574,17.05,25.58,36652,17.56,26.34,37730,18.08,27.12,38808,18.60,27.90,39886,19.11,28.67,40964,19.63,29.45,42042,20.14,30.21
DV,6,36050,17.27,25.91,37252,17.85,26.78,38453,18.43,27.65,39655,19.00,28.50,40856,19.58,29.37,42058,20.15,30.23,43259,20.73,31.10,44461,21.30,31.95,45662,21.88,32.82,46864,22.46,33.69
DV,7,40061,19.20,28.80,41396,19.84,29.76,42732,20.48,30.72,44067,21.11,31.67,45402,21.75,32.63,46738,22.39,33.59,48073,23.03,34.55,49409,23.67,35.51,50744,24.31,36.47,52079,24.95,37.43
DV,8,44366,21.26,31.89,45844,21.97,32.96,47323,22.68,34.02,48801,23.38,35.07,50279,24.09,36.14,51758,24.80,37.20,53236,25.51,38.27,54715,26.22,38.79,56193,26.93,38.79,57672,27.63,38.79
DV,9,49002,23.48,35.22,50635,24.26,36.39,52268,25.04,37.56,53901,25.83,38.75,55534,26.61,38.79,57167,27.39,38.79,58800,28.17,38.79,60433,28.96,38.79,62066,29.74,38.79,63699,30.52,38.79
DV,10,53963,25.86,38.79,55762,26.72,38.79,57561,27.58,38.79,59359,28.44,38.79,61158,29.30,38.79,62957,30.17,38.79,64756,31.03,38.79,66555,31.89,38.79,68354,32.75,38.79,70152,33.61,38.79
DV,11,59287,28.41,38.79,61264,29.36,38.79,63240,30.30,38.79,65216,31.25,38.79,67192,32.20,38.79,69168,33.14,38.79,71145,34.09,38.79,73121,35.04,38.79,75097,35.98,38.79,77073,36.93,38.79
DV,12,71062,34.05,38.79,73431,35.18,38.79,75800,36.32,38.79,78168,37.45,38.79,80537,38.59,38.79,82906,39.72,39.72,85274,40.86,40.86,87643,41.99,41.99,90012,43.13,43.13,92380,44.26,44.26
DV,13,84502,40.49,40.49,87319,41.84,41.84,90137,43.19,43.19,92954,44.54,44.54,95771,45.89,45.89,98588,47.24,47.24,101406,48.59,48.59,104223,49.94,49.94,107040,51.29,51.29,109857,52.64,52.64
DV,14,99855,47.85,47.85,103184,49.44,49.44,106513,51.04,51.04,109841,52.63,52.63,113170,54.23,54.23,116499,55.82,55.82,119828,57.42,57.42,123156,59.01,59.01,126485,60.61,60.61,129814,62.20,62.20
DV,15,117458,56.28,56.28,121374,58.16,58.16,125289,60.03,60.03,129205,61.91,61.91,133121,63.79,63.79,137037,65.66,65.66,140953,67.54,67.54,144868,69.41,69.41,148784,71.29,71.29,152700,73.17,73.17
GS,1,18343,8.79,13.19,18956,9.08,13.62,19566,9.38,14.07,20173,9.67,14.51,20783,9.96,14.94,21140,10.13,15.20,21743,10.42,15.63,22351,10.71,16.07,22375,10.72,16.08,22941,10.99,16.49
GS,2,20623,9.88,14.82,21114,10.12,15.18,21797,10.44,15.66,22375,10.72,16.08,22629,10.84,16.26,23295,11.16,16.74,23961,11.48,17.22,24627,11.80,17.70,25293,12.12,18.18,25959,12.44,18.66
GS,3,22502,10.78,16.17,23252,11.14,16.71,24002,11.50,17.25,24752,11.86,17.79,25502,12.22,18.33,26252,12.58,18.87,27002,12.94,19.41,27752,13.30,19.95,28502,13.66,20.49,29252,14.02,21.03
GS,4,25261,12.10,18.15,26103,12.51,18.77,26945,12.91,19.37,27787,13.31,19.97,28629,13.72,20.58,29471,14.12,21.18,30313,14.52,21.78,31155,14.93,22.40,31997,15.33,23.00,32839,15.74,23.61
GS,5,28262,13.54,20.31,29204,13.99,20.99,30146,14.44,21.66,31088,14.90,22.35,32030,15.35,23.03,32972,15.80,23.70,33914,16.25,24.38,34856,16.70,25.05,35798,17.15,25.73,36740,17.60,26.40
GS,6,31504,15.10,22.65,32554,15.60,23.40,33604,16.10,24.15,34654,16.60,24.90,35704,17.11,25.67,36754,17.61,26.42,37804,18.11,27.17,38854,18.62,27.93,39904,19.12,28.68,40954,19.62,29.43
GS,7,35009,16.77,25.16,36176,17.33,26.00,37343,17.89,26.84,38510,18.45,27.68,39677,19.01,28.52,40844,19.57,29.36,42011,20.13,30.20,43178,20.69,31.04,44345,21.25,31.88,45512,21.81,32.72
GS,8,38771,18.58,27.87,40063,19.20,28.80,41355,19.82,29.73,42647,20.43,30.65,43939,21.05,31.58,45231,21.67,32.51,46523,22.29,33.44,47815,22.91,33.90,49107,23.53,33.90,50399,24.15,33.90
GS,9,42823,20.52,30.78,44250,21.20,31.80,45677,21.89,32.84,47104,22.57,33.86,48531,23.25,33.90,49958,23.94,33.90,51385,24.62,33.90,52812,25.31,33.90,54239,25.99,33.90,55666,26.67,33.90
GS,10,47158,22.60,33.90,48730,23.35,33.90,50302,24.10,33.90,51874,24.86,33.90,53446,25.61,33.90,55018,26.36,33.90,56590,27.12,33.90,58162,27.87,33.90,59734,28.62,33.90,61306,29.38,33.90
GS,11,51811,24.83,33.90,53538,25.65,33.90,55265,26.48,33.90,56992,27.31,33.90,58719,28.14,33.90,60446,28.96,33.90,62173,29.79,33.90,63900,30.62,33.90,65627,31.45,33.90,67354,32.27,33.90
GS,12,62101,29.76,33.90,64171,30.75,33.90,66241,31.74,33.90,68311,32.73,33.90,70381,33.72,33.90,72451,34.72,34.72,74521,35.71,35.71,76591,36.70,36.70,78661,37.69,37.69,80731,38.68,38.68
GS,13,73846,35.38,35.38,76308,36.56,36.56,78770,37.74,37.74,81232,38.92,38.92,83694,40.10,40.10,86156,41.28,41.28,88618,42.46,42.46,91080,43.64,43.64,93542,44.82,44.82,96004,46.00,46.00
GS,14,87263,41.81,41.81,90172,43.21,43.21,93081,44.60,44.60,95990,45.99,45.99,98899,47.39,47.39,101808,48.78,48.78,104717,50.18,50.18,107626,51.57,51.57,110535,52.96,52.96,113444,54.36,54.36
GS,15,102646,49.18,49.18,106068,50.82,50.82,109490,52.46,52.46,112912,54.10,54.10,116334,55.74,55.74,119756,57.38,57.38,123178,59.02,59.02,126600,60.66,60.66,130022,62.30,62.30,133444,63.94,63.94
HAR,1,23149,11.09,16.64,23922,11.46,17.19,24692,11.83,17.75,25458,12.20,18.30,26228,12.57,18.86,26679,12.78,19.17,27440,13.15,19.73,28207,13.52,20.28,28237,13.53,20.30,28952,13.87,20.81
HAR,2,26026,12.47,18.71,26646,12.77,19.16,27508,13.18,19.77,28237,13.53,20.30,28558,13.68,20.52,29398,14.09,21.14,30239,14.49,21.74,31079,14.89,22.34,31920,15.29,22.94,32760,15.70,23.55
HAR,3,28398,13.61,20.42,29344,14.06,21.09,30291,14.51,21.77,31237,14.97,22.46,32184,15.42,23.13,33130,15.87,23.81,34077,16.33,24.50,35023,16.78,25.17,35970,17.24,25.86,36916,17.69,26.54
HAR,4,31879,15.28,22.92,32942,15.78,23.67,34005,16.29,24.44,35067,16.80,25.20,36130,17.31,25.97,37192,17.82,26.73,38255,18.33,27.50,39318,18.84,28.26,40380,19.35,29.03,41443,19.86,29.79
HAR,5,35667,17.09,25.64,36855,17.66,26.49,38044,18.23,27.35,39233,18.80,28.20,40422,19.37,29.06,41611,19.94,29.91,42799,20.51,30.77,43988,21.08,31.62,45177,21.65,32.48,46366,22.22,33.33
HAR,6,39758,19.05,28.58,41083,19.69,29.54,42408,20.32,30.48,43733,20.95,31.43,45058,21.59,32.39,46384,22.23,33.35,47709,22.86,34.29,49034,23.49,35.24,50359,24.13,36.20,51684,24.76,37.14
HAR,7,44181,21.17,31.76,45654,21.88,32.82,47127,22.58,33.87,48600,23.29,34.94,50072,23.99,35.99,51545,24.70,37.05,53018,25.40,38.10,54491,26.11,39.17,55963,26.82,40.23,57436,27.52,41.28
HAR,8,48929,23.44,35.16,50560,24.23,36.35,52190,25.01,37.52,53821,25.79,38.69,55451,26.57,39.86,57082,27.35,41.03,58712,28.13,42.20,60343,28.91,42.78,61973,29.69,42.78,63604,30.48,42.78
HAR,9,54043,25.90,38.85,55844,26.76,40.14,57644,27.62,41.43,59445,28.48,42.72,61246,29.35,42.78,63047,30.21,42.78,64848,31.07,42.78,66649,31.94,42.78,68450,32.80,42.78,70250,33.66,42.78
HAR,10,59513,28.52,42.78,61497,29.47,42.78,63481,30.42,42.78,65465,31.37,42.78,67449,32.32,42.78,69433,33.27,42.78,71417,34.22,42.78,73400,35.17,42.78,75384,36.12,42.78,77368,37.07,42.78
HAR,11,65385,31.33,42.78,67565,32.37,42.78,69744,33.42,42.78,71924,34.46,42.78,74103,35.51,42.78,76283,36.55,42.78,78462,37.60,42.78,80642,38.64,42.78,82821,39.68,42.78,85001,40.73,42.78
HAR,12,78371,37.55,42.78,80984,38.80,42.78,83596,40.06,42.78,86208,41.31,42.78,88821,42.56,42.78,91433,43.81,43.81,94046,45.06,45.06,96658,46.31,46.31,99270,47.57,47.57,101883,48.82,48.82
HAR,13,93194,44.65,44.65,96301,46.14,46.14,99408,47.63,47.63,102515,49.12,49.12,105622,50.61,50.61,108729,52.10,52.10,111836,53.59,53.59,114943,55.08,55.08,118050,56.56,56.56,121157,58.05,58.05
HAR,14,110126,52.77,52.77,113797,54.53,54.53,117468,56.29,56.29,121139,58.04,58.04,124811,59.80,59.80,128482,61.56,61.56,132153,63.32,63.32,135824,65.08,65.08,139495,66.84,66.84,143166,68.60,68.60
HAR,15,129539,62.07,62.07,133858,64.14,64.14,138176,66.21,66.21,142495,68.28,68.28,146814,70.35,70.35,151132,72.42,72.42,155451,74.49,74.49,159769,76.55,76.55,160300,76.81,76.81,160300,76.81,76.81
HB,1,20997,10.06,15.09,21699,10.40,15.60,22397,10.73,16.10,23092,11.06,16.59,23790,11.40,17.10,24199,11.60,17.40,24889,11.93,17.90,25585,12.26,18.39,25613,12.27,18.41,26261,12.58,18.87
HB,2,23607,11.31,16.97,24169,11.58,17.37,24951,11.96,17.94,25613,12.27,18.41,25903,12.41,18.62,26666,12.78,19.17,27428,13.14,19.71,28191,13.51,20.27,28953,13.87,20.81,29715,14.24,21.36
HB,3,25758,12.34,18.51,26617,12.75,19.13,27475,13.16,19.74,28334,13.58,20.37,29192,13.99,20.99,30051,14.40,21.60,30909,14.81,22.22,31768,15.22,22.83,32626,15.63,23.45,33485,16.04,24.06
HB,4,28916,13.86,20.79,29880,14.32,21.48,30844,14.78,22.17,31808,15.24,22.86,32772,15.70,23.55,33735,16.16,24.24,34699,16.63,24.95,35663,17.09,25.64,36627,17.55,26.33,37591,18.01,27.02
HB,5,32352,15.50,23.25,33430,16.02,24.03,34508,16.53,24.80,35586,17.05,25.58,36665,17.57,26.36,37743,18.08,27.12,38821,18.60,27.90,39900,19.12,28.68,40978,19.63,29.45,42056,20.15,30.23
HB,6,36063,17.28,25.92,37265,17.86,26.79,38466,18.43,27.65,39668,19.01,28.52,40870,19.58,29.37,42072,20.16,30.24,43274,20.74,31.11,44476,21.31,31.97,45678,21.89,32.84,46880,22.46,33.69
HB,7,40075,19.20,28.80,41411,19.84,29.76,42747,20.48,30.72,44082,21.12,31.68,45418,21.76,32.64,46754,22.40,33.60,48090,23.04,34.56,49426,23.68,35.52,50762,24.32,36.48,52098,24.96,37.44
HB,8,44381,21.27,31.91,45860,21.97,32.96,47339,22.68,34.02,48818,23.39,35.09,50297,24.10,36.15,51776,24.81,37.22,53255,25.52,38.28,54734,26.23,38.81,56213,26.93,38.81,57692,27.64,38.81
HB,9,49019,23.49,35.24,50653,24.27,36.41,52286,25.05,37.58,53920,25.84,38.76,55553,26.62,38.81,57187,27.40,38.81,58820,28.18,38.81,60454,28.97,38.81,62087,29.75,38.81,63721,30.53,38.81
HB,10,53982,25.87,38.81,55781,26.73,38.81,57581,27.59,38.81,59380,28.45,38.81,61180,29.31,38.81,62979,30.18,38.81,64779,31.04,38.81,66578,31.90,38.81,68378,32.76,38.81,70177,33.63,38.81
HB,11,59308,28.42,38.81,61285,29.37,38.81,63262,30.31,38.81,65239,31.26,38.81,67216,32.21,38.81,69193,33.15,38.81,71169,34.10,38.81,73146,35.05,38.81,75123,36.00,38.81,77100,36.94,38.81
HB,12,71087,34.06,38.81,73457,35.20,38.81,75826,36.33,38.81,78196,37.47,38.81,80565,38.60,38.81,82935,39.74,39.74,85304,40.87,40.87,87674,42.01,42.01,90043,43.14,43.14,92413,44.28,44.28
HB,13,84532,40.50,40.50,87350,41.85,41.85,90168,43.20,43.20,92986,44.55,44.55,95805,45.91,45.91,98623,47.26,47.26,101441,48.61,48.61,104259,49.96,49.96,107078,51.31,51.31,109896,52.66,52.66
HB,14,99890,47.86,47.86,103220,49.46,49.46,106550,51.05,51.05,109880,52.65,52.65,113210,54.25,54.25,116540,55.84,55.84,119870,57.44,57.44,123199,59.03,59.03,126529,60.63,60.63,129859,62.22,62.22
HB,15,117499,56.30,56.30,121416,58.18,58.18,125333,60.05,60.05,129250,61.93,61.93,133168,63.81,63.81,137085,65.69,65.69,141002,67.56,67.56,144919,69.44,69.44,148836,71.32,71.32,152753,73.19,73.19
HI,1,21426,10.27,15.41,22143,10.61,15.92,22855,10.95,16.43,23564,11.29,16.94,24277,11.63,17.45,24694,11.83,17.75,25398,12.17,18.26,26108,12.51,18.77,26136,12.52,18.78,26797,12.84,19.26
HI,2,24090,11.54,17.31,24663,11.82,17.73,25461,12.20,18.30,26136,12.52,18.78,26433,12.67,19.01,27211,13.04,19.56,27989,13.41,20.12,28767,13.78,20.67,29545,14.16,21.24,30323,14.53,21.80
HI,3,26285,12.59,18.89,27161,13.01,19.52,28037,13.43,20.15,28913,13.85,20.78,29789,14.27,21.41,30665,14.69,22.04,31541,15.11,22.67,32417,15.53,23.30,33293,15.95,23.93,34169,16.37,24.56
HI,4,29507,14.14,21.21,30491,14.61,21.92,31474,15.08,22.62,32458,15.55,23.33,33442,16.02,24.03,34425,16.49,24.74,35409,16.97,25.46,36392,17.44,26.16,37376,17.91,26.87,38359,18.38,27.57
HI,5,33013,15.82,23.73,34113,16.35,24.53,35214,16.87,25.31,36314,17.40,26.10,37414,17.93,26.90,38515,18.45,27.68,39615,18.98,28.47,40715,19.51,29.27,41816,20.04,30.06,42916,20.56,30.84
HI,6,36800,17.63,26.45,38026,18.22,27.33,39253,18.81,28.22,40479,19.40,29.10,41706,19.98,29.97,42932,20.57,30.86,44159,21.16,31.74,45385,21.75,32.63,46612,22.33,33.50,47838,22.92,34.38
HI,7,40894,19.59,29.39,42257,20.25,30.38,43620,20.90,31.35,44984,21.55,32.33,46347,22.21,33.32,47710,22.86,34.29,49073,23.51,35.27,50436,24.17,36.26,51799,24.82,37.23,53163,25.47,38.21
HI,8,45288,21.70,32.55,46798,22.42,33.63,48307,23.15,34.73,49816,23.87,35.81,51325,24.59,36.89,52834,25.32,37.98,54344,26.04,39.06,55853,26.76,39.59,57362,27.49,39.59,58871,28.21,39.59
HI,9,50022,23.97,35.96,51688,24.77,37.16,53355,25.57,38.36,55022,26.36,39.54,56689,27.16,39.59,58356,27.96,39.59,60023,28.76,39.59,61690,29.56,39.59,63357,30.36,39.59,65023,31.16,39.59
HI,10,55085,26.39,39.59,56922,27.27,39.59,58758,28.15,39.59,60594,29.03,39.59,62430,29.91,39.59,64267,30.79,39.59,66103,31.67,39.59,67939,32.55,39.59,69775,33.43,39.59,71612,34.31,39.59
HI,11,60520,29.00,39.59,62538,29.97,39.59,64555,30.93,39.59,66572,31.90,39.59,68590,32.87,39.59,70607,33.83,39.59,72624,34.80,39.59,74642,35.77,39.59,76659,36.73,39.59,78676,37.70,39.59
HI,12,72540,34.76,39.59,74958,35.92,39.59,77376,37.08,39.59,79794,38.23,39.59,82212,39.39,39.59,84630,40.55,40.55,87048,41.71,41.71,89466,42.87,42.87,91884,44.03,44.03,94302,45.19,45.19
HI,13,86260,41.33,41.33,89135,42.71,42.71,92011,44.09,44.09,94887,45.47,45.47,97763,46.84,46.84,100639,48.22,48.22,103515,49.60,49.60,106391,50.98,50.98,109266,52.36,52.36,112142,53.73,53.73
HI,14,101932,48.84,48.84,105330,50.47,50.47,108728,52.10,52.10,112126,53.73,53.73,115524,55.35,55.35,118922,56.98,56.98,122320,58.61,58.61,125718,60.24,60.24,129116,61.87,61.87,132514,63.49,63.49
HI,15,119901,57.45,57.45,123898,59.37,59.37,127895,61.28,61.28,131893,63.20,63.20,135890,65.11,65.11,139887,67.03,67.03,143884,68.94,68.94,147881,70.86,70.86,151879,72.77,72.77,155876,74.69,74.69
HNT,1,21346,10.23,15.35,22059,10.57,15.86,22769,10.91,16.37,23475,11.25,16.88,24185,11.59,17.39,24601,11.79,17.69,25302,12.12,18.18,26010,12.46,18.69,26038,12.48,18.72,26696,12.79,19.19
HNT,2,23999,11.50,17.25,24570,11.77,17.66,25365,12.15,18.23,26038,12.48,18.72,26333,12.62,18.93,27108,12.99,19.49,27883,13.36,20.04,28658,13.73,20.60,29433,14.10,21.15,30208,14.47,21.71
HNT,3,26186,12.55,18.83,27058,12.97,19.46,27931,13.38,20.07,28804,13.80,20.70,29677,14.22,21.33,30549,14.64,21.96,31422,15.06,22.59,32295,15.47,23.21,33168,15.89,23.84,34041,16.31,24.47
HNT,4,29396,14.09,21.14,30376,14.55,21.83,31356,15.02,22.53,32336,15.49,23.24,33316,15.96,23.94,34295,16.43,24.65,35275,16.90,25.35,36255,17.37,26.06,37235,17.84,26.76,38215,18.31,27.47
HNT,5,32888,15.76,23.64,33985,16.28,24.42,35081,16.81,25.22,36177,17.33,26.00,37273,17.86,26.79,38370,18.39,27.59,39466,18.91,28.37,40562,19.44,29.16,41658,19.96,29.94,42754,20.49,30.74
HNT,6,36661,17.57,26.36,37883,18.15,27.23,39105,18.74,28.11,40327,19.32,28.98,41549,19.91,29.87,42771,20.49,30.74,43993,21.08,31.62,45214,21.66,32.49,46436,22.25,33.38,47658,22.84,34.26
HNT,7,40740,19.52,29.28,42098,20.17,30.26,43456,20.82,31.23,44814,21.47,32.21,46172,22.12,33.18,47530,22.77,34.16,48888,23.43,35.15,50246,24.08,36.12,51604,24.73,37.10,52962,25.38,38.07
HNT,8,45118,21.62,32.43,46621,22.34,33.51,48125,23.06,34.59,49628,23.78,35.67,51132,24.50,36.75,52635,25.22,37.83,54139,25.94,38.91,55642,26.66,39.45,57146,27.38,39.45,58649,28.10,39.45
HNT,9,49833,23.88,35.82,51494,24.67,37.01,53154,25.47,38.21,54815,26.26,39.39,56476,27.06,39.45,58136,27.86,39.45,59797,28.65,39.45,61457,29.45,39.45,63118,30.24,39.45,64779,31.04,39.45
